estimate,p.value,conf.low,conf.high,method,alternative,annotation,padj,log_or,log_ci.lo,log_ci.hi,direction,source,model
1.1660563646096902,1.3100142774373341e-5,1.0885482337740746,1.247894902367634,Fisher's Exact Test for Count Data,two.sided,4_Tx,9.170099942061339e-5,0.15362742690548536,0.08484491285960802,0.22145805355468798,Age-Hypermethylated,CHMM,Eq3 Age Significant
0.6664063343677501,0.09677955131166346,0.39388246636264324,1.0567172286393394,Fisher's Exact Test for Count Data,two.sided,3_TxFlnk,0.09677955131166346,-0.40585568282091306,-0.9317027229113571,0.05516714852360774,Age-Hypermethylated,CHMM,Eq3 Age Significant
1.414552186136061,1.3985611566399026e-4,1.1834606759858004,1.6784382185433282,Fisher's Exact Test for Count Data,two.sided,6_EnhG,6.992805783199513e-4,0.34681300477709875,0.16844292253842355,0.5178637292200726,Age-Hypermethylated,CHMM,Eq3 Age Significant
1.7764346412820573,3.0014297265765648e-27,1.6100685426917956,1.9560634956412835,Fisher's Exact Test for Count Data,two.sided,7_Enh,5.402573507837816e-26,0.5746083450799752,0.47627675119065704,0.6709340330700431,Age-Hypermethylated,CHMM,Eq3 Age Significant
0.22056243658264446,2.239934786977944e-6,0.08081526225011562,0.4811602029424576,Fisher's Exact Test for Count Data,two.sided,8_ZNF/Rpts,1.7919478295823553e-5,-1.511574465072246,-2.5155894420583085,-0.7315550020788631,Age-Hypermethylated,CHMM,Eq3 Age Significant
1.161370690020587,3.580918674487787e-7,1.0967156194629302,1.2291314967807776,Fisher's Exact Test for Count Data,two.sided,Promoter,3.580918674487787e-6,0.14960093687189316,0.09231991292107654,0.20630781979995497,Age-Hypermethylated,CHMM,Eq3 Age Significant
0.6950440823038294,2.48658064912829e-59,0.6640808513765774,0.727265896178379,Fisher's Exact Test for Count Data,two.sided,15_Quies,4.97316129825658e-58,-0.3637800076535071,-0.4093513727970007,-0.3184631239173757,Age-Hypermethylated,CHMM,Eq3 Age Significant
0.6061823558722929,3.8996938723905027e-59,0.5677671174263242,0.6466599341084771,Fisher's Exact Test for Count Data,two.sided,14_ReprPCWk,7.409418357541955e-58,-0.5005744208983355,-0.5660439488669443,-0.43593472681952766,Age-Hypermethylated,CHMM,Eq3 Age Significant
0.33520573849127255,2.211861382216998e-17,0.24123775523757734,0.4538352181372394,Fisher's Exact Test for Count Data,two.sided,9_Het,3.538978211547197e-16,-1.0930107909167128,-1.4219722955430527,-0.7900211024699788,Age-Hypermethylated,CHMM,Eq3 Age Significant
0.5276227239767577,5.617482291593686e-15,0.4384401324929532,0.6298456099952359,Fisher's Exact Test for Count Data,two.sided,10_TssBiv,8.426223437390529e-14,-0.6393737886025757,-0.8245320044429048,-0.46228055312915045,Age-Hypermethylated,CHMM,Eq3 Age Significant
